Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
"354870805000927","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708009",Cooperativa,"1","0","260","913",3.51,1.97,748.58,215828.98,804.26,186982.77,445.31,229000.97,712.3,176009.99
"354870805000928","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708009",Cooperativa,"1","0","155","602",3.88,3.48,274.01,153385.82,696.25,94808.09,239.1,133637.09,694.75,71346.67
"354870805000929","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708009",Cooperativa,"1","0","375","1221",3.26,2.12,813.26,328355.03,929.8,266865.25,498.14,296234.05,845.21,209137.26
"354870805000931","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708009",Cooperativa,"1","0","153","518",3.39,1.76,905.82,779778.44,1248.56,645688.81,828.5,732864.26,1200.64,614852.53
"354870805000932","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708009",Cooperativa,"1","0","149","507",3.4,1.58,954.5,839001.35,1269.83,714649.35,765.21,729816.5,1145.27,656781.63
"354870805000933","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","160","497",3.11,2.15,729.56,357411.76,1080.83,147893.69,519.21,280293.55,934.14,116000
"354870805000934","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","274","747",2.73,1.09,2186.32,2332394.65,2286.45,2209796.02,1453.69,2155840.08,1928.82,1943563.47
"354870805000935","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","183","500",2.73,1.67,2704.73,6104309.98,2828.38,6033243.64,1753.84,5089776.72,2334.89,5420351.5
"354870805000936","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","106","299",2.82,2.32,2205.41,5147137.25,2385.44,5137758.04,1450.69,3618646.32,2081.43,3880561.49
"354870805000937","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","291","763",2.62,0.94,3078.47,5802803.99,3485.74,5148311.61,2653.05,6061512.45,3283.27,5430999.61
"354870805000938","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","176","627",3.56,2.74,1054.15,1150146.1,1204.74,1132915.92,696.05,696834.7,1034.24,685607.92
"354870805000939","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","154","425",2.76,1.31,3098.27,7664865.4,3313.42,7482977.07,1922.35,5404916.87,2668.76,5511940.63
"354870805000940","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","278","725",2.61,1.26,3463.9,7242968.85,3661.46,6931520.75,2490.76,6942342.43,3250.13,6590116.78
"354870805000941","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","159","454",2.86,1.44,2682.42,12818142.06,3774.38,13924467.93,1823.58,8544257.9,2823.83,10413286.01
"354870805000942","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","131","370",2.82,1.73,2230.42,3314388.77,2337.48,3222493.3,1359.54,2529848.18,1905.63,2505273.92
"354870805000943","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","187","555",2.97,1.64,3574.55,194814321.7,3713.56,201913653.2,2111.44,116079706.9,2873.13,155871736.5
"354870805000944","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","131","364",2.78,1.87,1204.99,2132491.39,1610.76,2197655.77,1218.93,2384870.2,1742.81,2497313.03
"354870805000945","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","217","646",2.98,1.75,854.2,780105.96,1305.37,601945.61,614.84,652256.59,1158.2,599185.87
"354870805000946","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","166","513",3.09,1.8,1003.68,856617.03,1198.64,788836.25,770.93,745705.22,1108.69,697781.81
"354870805000947","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","251","726",2.89,1.27,1985.65,2216677.93,2094.11,2110181.85,1222.17,1885689.35,1739.9,1783461.53
"354870805000948","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","270","936",3.47,2.45,730.94,580669.24,1017.28,516521.72,685.26,921681.13,1037.61,1030196.32
"354870805000949","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","1","265","954",3.6,3.99,897.45,329690.95,943.75,302899.54,507.85,298306.11,778.44,246507.93
"354870805000950","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708010",Baeta Neves,"1","0","205","637",3.11,2.14,970.84,412171.4,1042.01,368001.17,615.37,436880.92,933.2,365728.88
"354870805000951","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","114","275",2.41,1.2,4866.89,19937106.61,5043.87,19767899.6,3102.58,16108138.26,4110.12,17203664.39
"354870805000952","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","128","330",2.58,1.69,3756.26,16392096.6,4331.54,16410906.89,2357.95,10565818.67,3525.48,11686788.75
"354870805000953","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","139","430",3.09,2.01,2028.22,5483808.44,2494.89,5582145.86,1590.7,4339364.13,2179.64,4663417.03
"354870805000954","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","147","421",2.86,1.64,2008.13,4232791.59,2361.56,4142391.8,1247.19,2815092.28,1964.19,3026004.68
"354870805000955","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","182","494",2.71,2.08,2855.2,6275390.91,2919.36,6228838.19,1697.79,4620798.37,2368.52,4858389.56
"354870805000956","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","106","288",2.72,2.2,2195.55,4622365.74,2399.26,4561867.19,1348.72,2924942.73,1818.73,3090259.2
"354870805000957","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","182","543",2.98,1.2,2807.31,6529325.29,2886.61,6484601.49,1864.99,4765163.21,2439.98,4831511.78
"354870805000958","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","251","670",2.67,1.48,4818.26,20465178.26,5039.1,20289615.94,3047.99,14325317.46,3979.32,14997876.97
"354870805000959","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","137","393",2.87,2.1,2590.67,8757927.37,2957.68,8914433.28,1667.09,4855757.15,2324.81,5243945.63
"354870805000960","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","190","521",2.74,1.6,4006.82,16064930.53,4400.55,15910022.42,2670.32,10961890.55,3592.93,11435736.94
"354870805000961","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","112","223",1.99,1.11,1480.93,2909604.61,1863.64,2948727.14,1339.74,2483462.15,1764.12,2521712.68
"354870805000962","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","1","204","726",3.56,2.61,358.57,195830.47,754.11,112710.83,315.5,157018.46,694.34,82242.05
"354870805000963","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","1","131","462",3.53,2.96,502.06,210253.41,773.76,112654.71,444.2,208970.82,739.71,129062.45
"354870805000964","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","111","367",3.31,1.83,584.1,259453.29,790.67,186997.41,491.3,329719.31,829.76,275726.13
"354870805000965","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","1","49","153",3.12,2.86,468.27,254412.2,764.83,186449.39,336.29,214301.44,770.4,155433.13
"354870805000966","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","1","103","377",3.66,2.13,646.24,320428.05,853.37,245409.46,500.69,308396.12,854.12,223762.04
"354870805000967","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","252","819",3.25,2.26,1994.78,6543499.83,2551.7,6951351.35,1393.79,4493385.92,2120.85,5297083.59
"354870805000968","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","159","415",2.61,1.92,5170.82,31753192.37,5270.26,31840321.22,2906.13,19353936.63,4145.66,22481367.09
"354870805000969","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","132","350",2.65,1.02,3643.86,9182455.86,4076.18,8503928.52,2391.11,7383514.63,3386.45,7084922.37
"354870805000970","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","178","484",2.72,1.08,4224.94,11132998.02,4297.37,11011909.14,2742.55,9814196.06,3472.77,9891635.53
"354870805000971","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","160","476",2.98,1.56,2712.86,6068588.17,2913.13,5932253.12,1622.25,4634907.21,2333.67,5008508.77
"354870805000972","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","192","474",2.47,1.65,3102.61,12195018.91,3610.32,12358599.8,2026.32,7905208.25,2949.88,8786872.91
"354870805000973","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","174","448",2.57,2.11,1610.82,4259166.6,2045.86,4521335.68,1314.12,3532648.2,1760.75,3948246.87
"354870805000974","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","190","495",2.61,1.9,6403.89,22546424.96,6612.72,21897220.99,3773.57,19963027.52,5088.61,20228960.97
"354870805000975","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","141","401",2.84,1.02,7272.7,42123909.83,7324.64,42043722.89,4309.68,30122936.48,5804.17,31901724.05
"354870805000976","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","146","380",2.6,1.63,3494.25,14769323.64,3618.16,14845273.43,2106.07,9590924.34,2902.07,10910999.28
"354870805000977","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","124","338",2.73,1.62,3415.98,21760380.19,3471.98,21924018.88,2045.07,11320279.32,2701.51,13188257.64
"354870805000978","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708011",Centro,"1","0","172","553",3.22,1.15,5442.14,17887315.58,6078.23,16100106.09,2787.71,13687389.7,4583.82,14275034.19
"354870805000979","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","152","264",1.74,0.71,1506.39,1454503.76,1734.63,1277630.4,1191.15,1263146.91,1522.71,1109083.06
"354870805000980","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","173","504",2.91,1.71,2006.32,4199031.13,2196.8,4179114.98,1279.61,2731804.95,1826.32,2901012.66
"354870805000981","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","136","460",3.38,2.27,1313.02,2157367.68,1803.75,2077707.23,1051.85,2402383.28,1672.28,2783371.04
"354870805000982","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","165","533",3.23,1.91,2069.77,3212691.82,2121.19,3183249.62,1152.75,2163995.48,1718.39,2254132.79
"354870805000983","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","119","291",2.45,1.1,3325.33,11117337.1,3440.99,11105930.55,2391.34,8642861.67,2967.71,9017421.32
"354870805000984","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","137","469",3.42,1.75,1555.18,3610516.2,2219.36,3679143.94,881.45,2015210.1,1869.35,2429071.14
"354870805000985","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","161","450",2.8,1.68,1118.84,2606772.63,1916.32,2940122.18,816.23,1671269.05,1648.23,2005113.34
"354870805000986","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","216","600",2.78,1.39,3163.74,10411941.46,3285.42,10412627.26,1954.2,6602953.4,2641.88,7111040.22
"354870805000987","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","171","504",2.95,1.39,2392.49,5306325.85,2589.34,5232745.74,1308.61,3276151.9,1998.92,3625616.27
"354870805000988","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","290","973",3.36,1.95,1642.75,2249970.57,1671.57,2241238.06,915.15,1465921.51,1340.95,1577203.11
"354870805000989","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","109","343",3.15,1.57,1925.78,5826891.64,2120.3,6004815.6,1105.55,2851385.67,1587.32,3331432.77
"354870805000990","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","146","450",3.08,2.14,1949.79,3904255.82,2093.16,3891146.23,1182.4,2286635.7,1630.9,2422995.92
"354870805000991","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","166","517",3.11,1.75,2417.13,6363643.72,2572.07,6373103.33,1418.6,3910999.4,2059.12,4359321.32
"354870805000992","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","156","434",2.78,1.68,1927.59,1722433.06,2045.61,1585543.36,1307.86,1609534.74,1701.57,1423486.23
"354870805000993","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","167","444",2.66,0.94,2980.54,5845512.96,3633.22,4746220.45,2038.28,5311331.03,3164.02,4680270.07
"354870805000994","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708012",Assunção,"1","0","161","432",2.68,1.27,1498.45,2003819.51,1899.61,1776440.4,1342.67,1939972.94,1831.36,1750398.25
